"";"Start";"End";"Summary";"Description";"Year";"Month";"Hours";"Pedagogical.Activity"
"75";2019-02-18 09:00:00;2019-02-18 17:00:00;"lrgp | production";"nouvelle demande de réunion ci-dessous :

sujet : lrgp | production 
organisateur: ressource-ensgsi@ressources-mail.univ-lorraine.fr 
envoyé par: ""benjamin ennesser-serville"" <benjamin.ennesser-serville@univ-lorraine.fr> 

endroit : lf2l matérialisation 
heure: lundi 18 février 2019, 09:00:00 - 17:00:00 gmt +01:00 bruxelles, copenhague, madrid, paris
 
invités: javillamilj@unal.edu.co; gregory.dupont@univ-lorraine.fr 


*~*~*~*~*~*~*~*~*~*

étudiante du lrgp viens continuer le travail d'ali (hakim) 
travail sur sigmax 
épreuve de test de traction pla/pla 
";"2019";"Feb";8;""
"76";2019-02-15 15:30:00;2019-02-15 17:00:00;"présentation final cesi";"présentation final cesi 
hakim et thibaut seront dans l'après-midi pour vous écouter. 

fabio. 
";"2019";"Feb";1.5;""
"77";2019-02-15 09:00:00;2019-02-15 10:00:00;"intervention serrure porte baldini";"le prestataire a commandé la mauvaise serrure, nous recontacte pour planifier à réception.";"2019";"Feb";1;""
"78";2019-02-15 09:00:00;2019-02-15 16:00:00;"rdv centre paris avec mauricio et vincent";"6-7 personnes ? 
visite de tout l'espace + travail en espace co

confidentiel";"2019";"Feb";7;""
"79";2019-02-15 09:00:00;2019-02-15 17:00:00;"lrgp | production";"2 étudiant du lrgp viens continuer le travail d'ali (hakim) 
travail sur sigmax et hde 
épreuve de test de traction tpa/tpu 
";"2019";"Feb";8;""
"80";2019-02-14 09:00:00;2019-02-14 12:00:00;"gp smartgrid";"lf2l ce jeudi 14 de 9h à 12h 

cordialement, 
le groupe projet smartgrid 
";"2019";"Feb";3;""
"81";2019-02-13 17:00:00;2019-02-13 18:30:00;"conf roland ortt";"conférence 
";"2019";"Feb";1.5;""
"82";2019-02-13 15:00:00;2019-02-13 16:30:00;"projet giang dev appli";"projet de giang. dev applicatif avec 2 étudiant telecom nancy 

";"2019";"Feb";1.5;""
"83";2019-02-13 14:00:00;2019-02-13 15:00:00;"visite rte";"
bonjour, une possibilité serait de faire une courte visite du lfll le 13 février vers 14h. 
vincent 
";"2019";"Feb";1;""
"84";2019-02-13 09:00:00;2019-02-13 12:00:00;"lrgp | production";"2 étudiant du lrgp viens continuer le travail d'ali (hakim) 
travail sur sigmax et hde 
épreuve de test de traction tpa/tpu 
";"2019";"Feb";3;""
"85";2019-02-12 09:00:00;2019-02-12 12:00:00;"fablab - master m1";"j'ai besoin de réserver le fablab pour un module de master m1 (12 étudiants), voici les dates : 

mardi 08/01/2019 09h00 - 12h00 
mardi 29/01 09h00-12h00 et 13h30 - 16h30 
mardi 05/02 09h00 - 12h00 
mardi 12/02 09h00 - 12h00 
mardi 26/02 09h00 - 12h00 
mardi 05/03 09h00 - 12h00 
mardi 12/03 09h00 - 12h00 
mardi 19/03 09h00 - 12h00 
mardi 26/03 09h00 - 12h00 
";"2019";"Feb";3;""
"86";2019-02-12 09:00:00;2019-02-12 17:00:00;"lrgp | production";"2 étudiant du lrgp viens continuer le travail d'ali (hakim) 
travail sur sigmax et hde 
épreuve de test de traction tpa/tpu 
";"2019";"Feb";8;""
"87";2019-02-11 13:30:00;2019-02-11 17:00:00;"ci3";"réservation du fablab pour curs de ci3 en 1 ai 

(supplément) 
";"2019";"Feb";3.5;"ENSGSI"
"88";2019-02-08 13:30:00;2019-02-08 17:30:00;"lrgp | production";"2 étudiant du lrgp viens continuer le travail d'ali (hakim) 
travail sur sigmax et hde 
épreuve de test de traction tpa/tpu 

";"2019";"Feb";4;""
"89";2019-02-08 09:00:00;2019-02-08 12:00:00;"projet delft";"mauricio roland (orthe) vincent boly et 6 etudiants 
";"2019";"Feb";3;""
"90";2019-02-08 09:00:00;2019-02-08 10:30:00;"réunion dhda fabrique augmenté avec s. rauscent";"7 personnes";"2019";"Feb";1.5;""
"91";2019-02-07 13:30:00;2019-02-07 15:30:00;"réunion de préparation jpo";"réunion de préparation jpo lf2l gsi-lab 
";"2019";"Feb";2;""
"92";2019-02-07 09:00:00;2019-02-07 12:00:00;"gp smartgrid";"bonjour, 

est-il possible de venir au lf2l ce jeudi 7 de 9h à 12h 

cordialement, 
le groupe projet smartgrid 
";"2019";"Feb";3;""
"93";2019-02-06 14:00:00;2019-02-06 17:00:00;"iuvtt - rami";NA;"2019";"Feb";3;"IUVTT"
"94";2019-02-06 09:00:00;2019-02-06 12:00:00;"iuvtt - rami";NA;"2019";"Feb";3;"IUVTT"
"95";2019-02-06 09:00:00;2019-02-06 10:30:00;"expo noremat";"
bonjour, benjamin 


nous voulons consulter la disponibilité de fab lab pour développer une réunion de 15 personnes pour exposition du projet noremat à les chercheurs du labo 
on besoin de salle de réunion, tables, videobean et projecteur. 


le date sera le mer . 06 févr. 2019 09:00 à 10:30 


merci 
mauricio et sandra 

";"2019";"Feb";1.5;"ENSGSI"
"96";2019-02-06 01:00:00;2019-02-07 01:00:00;"présence gd au lf2l";NA;"2019";"Feb";24;""
"97";2019-02-05 09:00:00;2019-02-05 12:00:00;"fablab - master m1";"j'ai besoin de réserver le fablab pour un module de master m1 (12 étudiants), voici les dates : 

mardi 08/01/2019 09h00 - 12h00 
mardi 29/01 09h00-12h00 et 13h30 - 16h30 
mardi 05/02 09h00 - 12h00 
mardi 12/02 09h00 - 12h00 
mardi 26/02 09h00 - 12h00 
mardi 05/03 09h00 - 12h00 
mardi 12/03 09h00 - 12h00 
mardi 19/03 09h00 - 12h00 
mardi 26/03 09h00 - 12h00 
";"2019";"Feb";3;""
"98";2019-02-01 13:30:00;2019-02-01 17:00:00;"lrgp | production tpu|pla";"une étudiante du lrgp viens continuer le travail d'ali (hakim) 
travail sur sigmax 
épreuve de test de traction tpa/tpu 
";"2019";"Feb";3.5;""
"99";2019-01-31 17:00:00;2019-01-31 17:15:00;"visite master miage";"visite de la plateforme par 2 étudiantes du master miage accompagner par davy. 
";"2019";"Jan";0.25;""
"100";2019-01-31 14:00:00;2019-01-31 15:00:00;"réunion nomegots polytech nancy";"bonjour monsieur, 
nous sommes 4 étudiants ingénieurs à polytech nancy. nous sommes en 3ème année dans cette école, le cursus complet étant de 5 ans. 
nous sommes en filière energie, mécanique, matériaux, environnement ainsi qu'en management opérationnel, maintenance et maîtrise des risques. 

nous souhaiterions nous renseigner par rapport aux projets de recherche & développement du fablab. en effet, dans le cadre de notre projet d'entrepreneuriat, nous nous intéressons au recyclage des mégots et en particulier au traitement de l'acétate de cellulose, matière plastique présente dans les filtres des cigarettes. 
c'est dans ce cadre que nous aimerions vous proposer un rendez-vous afin de nous renseigner sur les différentes possibilités qu'offre le fablab ainsi que sur les différentes méthodes de développement que nous pourrions adopter. 

merci du temps que vous nous accorderez. 
cordialement, 

4/5 personnes 
";"2019";"Jan";1;""
"101";2019-01-31 09:00:00;2019-01-31 12:00:00;"visite projet indus ergo";"visite du lf2l par un partenaire industriel ergo 
accompagné par hakim 
";"2019";"Jan";3;""
"102";2019-01-30 14:00:00;2019-01-30 17:00:00;"iuvtt - rami";NA;"2019";"Jan";3;"IUVTT"
"103";2019-01-30 09:30:00;2019-01-30 12:00:00;"rdv avec philippe goetz";"visite de la plateforme. 
sport ? 
";"2019";"Jan";2.5;""
"104";2019-01-30 09:00:00;2019-01-30 12:00:00;"iuvtt - rami";NA;"2019";"Jan";3;"IUVTT"
"105";2019-01-29 16:30:00;2019-01-29 18:00:00;"banque des territoires";"rencontre avec la banque des territoires. 

le mardi 29 janvier à 16h30 au fabll 

préparer un coin pour recevoir madame henry-boccia 

vincent queudot 


";"2019";"Jan";1.5;""
"106";2019-01-29 14:00:00;2019-01-29 17:00:00;"lrgp | production tpu|pla + visite";"passage visite de richard laine du lrgp 
une étudiante du lrgp viens continuer le travail d'ali (hakim) 
travail sur sigmax 
épreuve de test de traction tpa/tpu 
";"2019";"Jan";3;""
"107";2019-01-29 13:30:00;2019-01-29 16:30:00;"fablab - master m1";"j'ai besoin de réserver le fablab pour un module de master m1 (12 étudiants), voici les dates : 

mardi 08/01/2019 09h00 - 12h00 
mardi 29/01 09h00-12h00 et 13h30 - 16h30 
mardi 05/02 09h00 - 12h00 
mardi 12/02 09h00 - 12h00 
mardi 26/02 09h00 - 12h00 
mardi 05/03 09h00 - 12h00 
mardi 12/03 09h00 - 12h00 
mardi 19/03 09h00 - 12h00 
mardi 26/03 09h00 - 12h00 

";"2019";"Jan";3;""
"108";2019-01-29 09:00:00;2019-01-29 12:00:00;"fablab - master m1";"j'ai besoin de réserver le fablab pour un module de master m1 (12 étudiants), voici les dates : 

mardi 08/01/2019 09h00 - 12h00 
mardi 29/01 09h00-12h00 et 13h30 - 16h30 
mardi 05/02 09h00 - 12h00 
mardi 12/02 09h00 - 12h00 
mardi 26/02 09h00 - 12h00 
mardi 05/03 09h00 - 12h00 
mardi 12/03 09h00 - 12h00 
mardi 19/03 09h00 - 12h00 
mardi 26/03 09h00 - 12h00 

";"2019";"Jan";3;""
"109";2019-01-29 09:00:00;2019-01-29 12:00:00;"le transformateur du numérique";NA;"2019";"Jan";3;""
"110";2019-01-28 14:00:00;2019-01-28 17:00:00;"réunion ll -  3 services soip (metz, nancy, vandoeuvre)";"








30 personnes 
1/2 journée 

bonjour laurent, 

en janvier, nous prévoyons une réunion des 3 services soip (metz, nancy, vandoeuvre). nous souhaitons réaliser une journée living lab sur le thème de l'insertion professionnelle. il s'agirait au moins de proposer un espace de créativité et de constitution d'une communauté de pratiques. dans l'idéal, j'aimerais également proposer une expérimentation qui permettre de valoriser le positionnement d'expert de l'insertion des acteurs du soip au sein de l'université de lorraine. 
ma première question : 
es-tu ok pour qu'on échange là-dessus ? si oui à quel moment ? 
ma seconde question : 
serait-ce possible de réaliser cette réunion au lorraine fab living lab ? si oui quelles dates seraient disponibles? 

a bientôt 
magali 


-- 
magali roux 
chercheure associée lisec 
ingénieur d'études soip 
université de lorraine 
[ tel:03.72.74.00.98 | 03.72.74.00.98 ] 
[ tel:06.35.11.22.84 | 06.35.11.22.84 ] 

";"2019";"Jan";3;""
"111";2019-01-28 13:30:00;2019-01-28 17:00:00;"lrgp | production tpu|pla";"une étudiante du lrgp viens continuer le travail d'ali (hakim)
travail sur sigmax
épreuve de test de traction tpa/tpu";"2019";"Jan";3.5;""
"112";2019-01-28 13:00:00;2019-01-28 14:00:00;"préparation espace par m. roux?";NA;"2019";"Jan";1;""
"113";2019-01-28 10:30:00;2019-01-28 12:30:00;"réunion noremat";"le 28 janvier à 10h30, le professeur mauricio et moi-même aurons une réunion avec christophe bachman de noremat. 

je vous demande de bien vouloir programmer cette réunion de 10h30 à 12h30, nous serons trois personnes et nous aurons besoin d'une table, d'un projecteur et de quelques tableaux blancs. 

merci beaucoup de votre collaboration à cet égard. 

passez une bonne journée. 

sandra b 

postdoctorat-erpi-ul 

";"2019";"Jan";2;"ENSGSI"
"114";2019-01-25 13:30:00;2019-01-25 17:00:00;"tournage d'une vidéo lf2l";"bonjour benjamin, 

je reviens vers toi pour le tournage des 2 min de vidéo au lf2l pour le mooc transition numérique. 
finalement la direction du numérique me propose la date du 25/01 après midi. 
est ce possible de votre côté? 
les 2 min de vidéos consisteront à prendre quelques plans du lf2l et réaliser les témoignages des profs durant 2 min. 

merci 
";"2019";"Jan";3.5;""
"115";2019-01-25 10:00:00;2019-01-25 12:00:00;"2ai actibac";"bonjour, 

pour nos futurs rendez-vous avec monsieur bachmann nous souhaiterions réserver un espace au lf2l le: 
- mercredi 28 novembre de 9h à 11h 
- vendredi 14 décembre de 9h à 11h 
- vendredi 11 janvier de 10h à 12h 
- vendredi 25 janvier de 10h à 12h 

de plus pour le déroulement de ces rendez vous nous aimerions avoir un vidéo projecteur. 

cordialement 

le groupe actibac 
";"2019";"Jan";2;"ENSGSI"
"116";2019-01-25 09:00:00;2019-01-25 17:00:00;"option 3ai recherche";"9 étudiants 3ai gsi";"2019";"Jan";8;"ENSGSI"
"117";2019-01-24 09:00:00;2019-01-24 17:00:00;"option 3ai recherche";"9 étudiants 
3ai gsi";"2019";"Jan";8;"ENSGSI"
"118";2019-01-24 09:00:00;2019-01-24 12:00:00;"visite école des mines";"visite du lf2l par 15 élèves de l'école des mines. 
";"2019";"Jan";3;""
"119";2019-01-23 09:00:00;2019-01-23 17:00:00;"option 3ai recherche";"9 étudiants 3ai gsi";"2019";"Jan";8;"ENSGSI"
"120";2019-01-23 09:00:00;2019-01-23 12:00:00;"iuvtt - rami";NA;"2019";"Jan";3;"IUVTT"
"121";2019-01-23 01:00:00;2019-01-24 01:00:00;"présence gd au lf2l";NA;"2019";"Jan";24;""
"122";2019-01-22 09:00:00;2019-01-22 17:00:00;"option 3ai recherche";"9 étudiants 3ai gsi 
";"2019";"Jan";8;"ENSGSI"
"123";2019-01-22 01:00:00;2019-01-26 01:00:00;"option 3ai recherche, inno, dév";NA;"2019";"Jan";96;"ENSGSI"
"124";2019-01-21 14:00:00;2019-01-21 15:30:00;"focus groupe usage du lf2l en mode ll (ferney + emilie + doctorants + équipe lf2l)";NA;"2019";"Jan";1.5;""
"125";2019-01-21 10:00:00;2019-01-21 12:00:00;"reseau univ des fablabs";NA;"2019";"Jan";2;""
"126";2019-01-18 09:00:00;2019-01-18 17:00:00;"ingexys p2 semaine 2";NA;"2019";"Jan";8;"Ingexys P2"
"127";2019-01-18 09:00:00;2019-01-18 12:00:00;"dhda";"workshop dhda 
10 personnes 

vidéo projecteur 

tableau blanc 

";"2019";"Jan";3;""
"128";2019-01-17 09:00:00;2019-01-17 17:00:00;"ingexys p2 semaine 2";NA;"2019";"Jan";8;"Ingexys P2"
"129";2019-01-17 09:00:00;2019-01-17 12:00:00;"réunion achat lrgp | erpi";"réunion investissement lrgp / erpi 
hakim 
cecil 
";"2019";"Jan";3;""
"130";2019-01-17 09:00:00;2019-01-17 12:00:00;"gp 1ai smart grid";"bonjour, 

est-il possible de venir au lf2l ce jeudi 17 janvier de 9h à 12h? 

cordialement 

le groupe projet 1ai smart grid 
";"2019";"Jan";3;"ENSGSI"
"131";2019-01-16 13:15:00;2019-01-16 16:00:00;"compétences numérique";"l’ul et le cnrs ont mandaté sayens pour réaliser une cartographie la plus exhaustive possible des compétences numériques dont recèle les unités de recherche. 
la première étape de cette mission a pour objectif, sur le court terme, de proposer un annuaire des compétences numériques . 

pour cela il convient de faire un recensement des : 
· codes de calcul développés 

· logiciels commerciaux et/ou libres utilisés (fluent, comsol, abacus, etc.) 

autorisation de laure morel. 

recensement de compétences 

";"2019";"Jan";2.75;""
"132";2019-01-16 09:00:00;2019-01-16 17:00:00;"ingexys p2 semaine 2";NA;"2019";"Jan";8;"Ingexys P2"
"133";2019-01-15 09:00:00;2019-01-15 17:00:00;"ingexys p2 semaine 2";NA;"2019";"Jan";8;"Ingexys P2"
"134";2019-01-15 08:30:00;2019-01-15 17:30:00;"soutenance ci10";NA;"2019";"Jan";9;""
"135";2019-01-14 09:00:00;2019-01-14 17:00:00;"ingexys p2 semaine 2";NA;"2019";"Jan";8;"Ingexys P2"
"136";2019-01-14 01:00:00;2019-02-16 01:00:00;"2 stagiaire cesi";"stagiaire cesi hakim 
amélioration extrudeuse 

paul.logallo@viacesi.fr 
timothee.lombard@viacesi.fr 
";"2019";"Jan";792;""
"137";2019-01-11 10:00:00;2019-01-11 12:00:00;"2ai actibac";"pour nos futurs rendez-vous avec monsieur bachmann nous souhaiterions réserver un espace au lf2l le: 
- mercredi 28 novembre de 9h à 11h 
- vendredi 14 décembre de 9h à 11h 
- vendredi 11 janvier de 10h à 12h 
- vendredi 25 janvier de 10h à 12h 

de plus pour le déroulement de ces rendez vous nous aimerions avoir un vidéo projecteur. 
";"2019";"Jan";2;"ENSGSI"
"138";2019-01-11 01:00:00;2019-01-12 01:00:00;"recherche, innovation , dév.";NA;"2019";"Jan";24;""
"139";2019-01-10 11:00:00;2019-01-10 12:00:00;"visite industriel gp 1ai envie 2e";"visite de la travée matérialisation du lf2l par le tuteur industriel du groupe projet 2ai envie 2e accompagné par hakim. 
";"2019";"Jan";1;"ENSGSI"
"140";2019-01-10 10:00:00;2019-01-10 12:00:00;"banque des territoires ou chaire epa a-b ?";NA;"2019";"Jan";2;""
"141";2019-01-10 09:30:00;2019-01-10 11:30:00;"gp 1ai smartgrid";NA;"2019";"Jan";2;"ENSGSI"
"142";2019-01-09 09:00:00;2019-01-09 12:00:00;"iuvtt - rami";NA;"2019";"Jan";3;"IUVTT"
"143";2019-01-09 01:00:00;2019-01-10 01:00:00;"présence gd";NA;"2019";"Jan";24;""
"144";2019-01-08 09:00:00;2019-01-08 12:00:00;"fablab - master m1";"j'ai besoin de réserver le fablab pour un module de master m1 (12 étudiants), voici les dates : 

mardi 08/01/2019 09h00 - 12h00 
mardi 29/01 09h00-12h00 et 13h30 - 16h30 
mardi 05/02 09h00 - 12h00 
mardi 12/02 09h00 - 12h00 
mardi 26/02 09h00 - 12h00 
mardi 05/03 09h00 - 12h00 
mardi 12/03 09h00 - 12h00 
mardi 19/03 09h00 - 12h00 
mardi 26/03 09h00 - 12h00 
";"2019";"Jan";3;""
"145";2018-12-24 01:00:00;2019-01-07 01:00:00;"fermeture lf2l (congès)";NA;"2018";"Dec";336;""
"146";2018-12-21 01:00:00;2018-12-22 01:00:00;"recherche, innovation , dév.";NA;"2018";"Dec";24;""
"147";2018-12-19 14:00:00;2018-12-19 17:00:00;"iuvtt - rami";NA;"2018";"Dec";3;"IUVTT"
"148";2018-12-19 10:00:00;2018-12-19 12:00:00;"ethan laurent";"accueille d'ethan laurent dans le cadre de son stage de découverte de l'entreprise à l'ensgsi pour une visite de la plateforme du lf2l ";"2018";"Dec";2;""
"149";2018-12-19 09:00:00;2018-12-19 12:00:00;"iuvtt - rami";NA;"2018";"Dec";3;"IUVTT"
"150";2018-12-14 13:30:00;2018-12-14 15:00:00;"nouvel événement";NA;"2018";"Dec";1.5;""
"151";2018-12-14 09:00:00;2018-12-14 17:00:00;"ingexys p2";"ou amphithéâtre a2 ensgsi 
";"2018";"Dec";8;"Ingexys P2"
"152";2018-12-14 09:00:00;2018-12-14 11:00:00;"2ai actibac";"pour nos futurs rendez-vous avec monsieur bachmann nous souhaiterions réserver un espace au lf2l le: 
- mercredi 28 novembre de 9h à 11h 
- vendredi 14 décembre de 9h à 11h 
- vendredi 11 janvier de 10h à 12h 
- vendredi 25 janvier de 10h à 12h 

de plus pour le déroulement de ces rendez vous nous aimerions avoir un vidéo projecteur. 
";"2018";"Dec";2;"ENSGSI"
"153";2018-12-14 01:00:00;2018-12-15 01:00:00;"recherche, innovation , dév.";NA;"2018";"Dec";24;""
"154";2018-12-13 09:00:00;2018-12-13 17:00:00;"ingexys p2";"ou amphithéâtre a2 ensgsi 
";"2018";"Dec";8;"Ingexys P2"
"155";2018-12-13 09:00:00;2018-12-13 12:00:00;"gp 1ai smart grid";"bonjour, 

est-il possible de venir travailler au lf2l ce jeudi de 9h à 12h? 

cordialement 
le groupe projet 1ai smart grid 
";"2018";"Dec";3;"ENSGSI"
"156";2018-12-12 09:00:00;2018-12-12 17:00:00;"ingexys p2";"ou amphithéâtre a2 ensgsi";"2018";"Dec";8;"Ingexys P2"
"157";2018-12-12 09:00:00;2018-12-12 12:00:00;"2ai conception innovation";"cours en 2 ème année 
conception innnovation 
";"2018";"Dec";3;"ENSGSI"
"158";2018-12-12 01:00:00;2018-12-13 01:00:00;"présence gd";NA;"2018";"Dec";24;""
"159";2018-12-11 09:00:00;2018-12-11 17:00:00;"ingexys p2";"ou amphithéâtre a2 ensgsi";"2018";"Dec";8;"Ingexys P2"
"160";2018-12-11 09:00:00;2018-12-11 17:00:00;"2ai conception innnovation";"2 ème année 
conception innnovation 
";"2018";"Dec";8;"ENSGSI"
"161";2018-12-10 13:30:00;2018-12-10 17:30:00;"2ai conception innnovation";"2 ème année 
conception innnovation 

bonjour pas possible d'utiliser l'espace collaboratif 
=> il y a deja ingexys sur cette travée... les 2ai seront dans la travée matérialisation 
";"2018";"Dec";4;"ENSGSI"
"162";2018-12-10 09:00:00;2018-12-10 17:00:00;"ingexys p2";"ou amphithéâtre a2 ensgsi";"2018";"Dec";8;"Ingexys P2"
"163";2018-12-10 01:00:00;2018-12-15 01:00:00;"ingexys p2";NA;"2018";"Dec";120;"Ingexys P2"
"164";2018-12-07 08:15:00;2018-12-07 12:30:00;"atelier direction du numérique";"40 personnes pour séance de créativité puis visite du site 
";"2018";"Dec";4.25;""
"165";2018-12-07 01:00:00;2018-12-08 01:00:00;"recherche, innovation , dév.";NA;"2018";"Dec";24;""
"166";2018-12-06 09:00:00;2018-12-06 17:00:00;"cindy";NA;"2018";"Dec";8;""
